Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Albania,ALB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.922879994,,0.924769998,0.929279983,0.919539988,0.915809989,0.927450001,0.953499973,0.945689976,0.935949981,0.936429977,0.940090001,0.954760015,0.954240024,0.946529984,0.949710011,1.012799978,1.043849945,1.005259991,0.981710017,0.986419976,0.969780028,,0.968180001,0.97621,0.98732,,,0.9802,0.97804,0.98504,0.99687,0.99979,1.01781,1.00569,1.00029,0.9901,0.98159,0.97668,0.98242,0.99355,1.00432,1.0173,
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.258194928,1.374186047,1.439955964,1.181681144,1.11174196,1.166099043,1.333055465,1.3637463,1.519551277,1.558967572,1.753239905,1.989497923,2.515914398,2.303897417,1.849006691,1.910633637,2.013584562,2.275876391,2.53062504,2.898208518,1.93505831,2.693023914,2.624856785,2.683239919,2.694291374,2.658015382,2.665356221,2.414060815,2.331598531,2.783243075,1.678106654,1.3122126,0.774724911,0.723790292,0.600203708,0.654537133,0.636625313,0.49036506,0.560271437,0.960164412,0.978174681,1.053304176,1.229540709,1.412697196,1.376212735,1.412498211,1.302576367,1.322334855,1.484311139,1.495600199,1.578573584,1.803714725,1.692908325,1.749211079,1.978763312,,,,,
Albania,ALB,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376405033,0.40635211,0.256923501,0.217755663,0.165710252,0.158484514,0.140414677,0.120656751,0.125877598,0.18988466,0.179726349,0.177045454,0.197101172,0.213793413,0.196572219,0.190206875,0.164590658,0.156472329,0.16213627,0.157012163,0.159007969,0.176700479,0.163257473,0.166707925,0.184913986,,,,,
Albania,ALB,CO2 emissions (kt),EN.ATM.CO2E.KT,2024.184,2280.874,2464.224,2082.856,2016.85,2174.531,2552.232,2680.577,3072.946,3245.295,3744.007,4352.729,5643.513,5291.481,4345.395,4594.751,4950.45,5720.52,6494.257,7587.023,5170.47,7341.334,7308.331,7631.027,7825.378,7880.383,8056.399,7444.01,7326.666,8984.15,5515.168,4286.723,2515.562,2335.879,1925.175,2086.523,2016.85,1543.807,1752.826,2984.938,3021.608,3223.293,3751.341,4294.057,4165.712,4253.72,3898.021,3927.357,4374.731,4378.398,4598.418,5240.143,4910.113,5064.127,5716.853,,,,,
Albania,ALB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5255,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,1763.64,1717.47,1737.08,1794.07,1815.36,1864.83,1943.17,2002.1,2113.28,2182,2228.41,2235.5,2245.35,2306.81,2327.29,2288.99,2368.58,2496.97,2606.35,2648.33,2546.96,2397.49,2268.97,2344.4,2783.96,2768.73,2618.41,2458.46,2371.49,2356.87,2608.8,2345.23,2333.22,2473.19,2470.02,2477.05,2485.28,2505.74,2516.63,2475.2,2592.37,2618.2937,2644.2174,,,,,,,
Albania,ALB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,741.8982,756.0311,756.8061,803.6471,819.4943,818.462,925.2384,1007.1559,1207.7662,1229.9033,1239.9442,1287.8175,1254.6661,1481.1087,1463.5875,1467.6981,1542.715,1487.7582,1544.5967,1694.6119,1560.1153,1006.2941,1012.3639,933.5929,1069.5713,982.3063,900.8941,848.842,930.3255,925.8429,1263.4267,927.0054,989.2038,954.862,1029.1597,1026.2116,1075.7496,1070.3835,1109.7473,1139.56,1123.5733,1134.809033,1146.044766,,,,,,,
Albania,ALB,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,20.85856445,51.08352295,81.99968994,110.9946045,141.9225488,169.3809863,207.0886768,237.3130127,257.4020288,297.1585522,327.6953931,348.8554248,366.3387964,414.0703442,449.5407861,463.8016772,488.8613916,239.3414258,559.9126562,457.0427417,485.666467,547.3045683,625.8320258,611.2931859,627.9275061,619.9743158,627.3437482,624.9905927,150.5069147,176.0340351,1377.706036,193.0751572,284.0118298,205.3737037,-468.777323,663.9293741,367.3075873,2093.213176,339.0787579,749.5053122,720.1875343,633.3771719,900.0224291,,,,,,,
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,785.1615259,865.5924812,762.7253617,776.934749,826.952081,890.9533599,923.7288675,1010.819221,864.1994597,1149.536096,989.2001485,966.6832838,1000.122013,1018.263142,916.5551906,963.9271695,921.893044,927.7445187,896.4377624,813.2556955,572.781844,418.2866298,412.3788805,441.2492954,417.034843,447.8488703,384.5949583,426.6828191,576.1836323,580.4947642,597.2652527,660.0479841,648.1683871,715.4144831,719.5843781,706.8594077,679.8617651,710.7484985,732.3166818,729.1543727,764.9686166,687.8962599,801.329975,808.4558396,,,,,
Albania,ALB,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4160201,177.3730193,138.7171937,124.0660967,121.8245252,100.9775625,98.77796767,94.63149383,95.86390615,113.9476027,106.6580505,100.391796,105.8088035,98.09188573,102.1866814,96.89916399,89.31718542,80.44827155,77.63743553,76.88059029,73.44691232,74.93996627,66.33803087,76.3704614,75.54960771,,,,,
Algeria,DZA,"Population, total",SP.POP.TOTL,11057863,11336339,11619828,11912803,12221675,12550885,12902627,13275026,13663583,14061722,14464985,14872250,15285990,15709825,16149025,16607707,17085801,17582904,18102266,18647815,19221665,19824301,20452902,21101875,21763575,22431502,23102389,23774284,24443467,25106190,25758869,26400479,27028326,27635515,28213774,28757785,29266405,29742979,30192754,30623406,31042235,31451514,31855109,32264157,32692163,33149724,33641002,34166972,34730608,35333881,35977455,36661444,37383887,38140132,38923687,39728025,40551404,41389198,42228429,
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.515016549,2.487164805,2.469954258,2.490075487,2.55973106,2.658016629,2.763975303,2.845359165,2.884959274,2.872223556,2.827454745,2.776615895,2.743966224,2.734959018,2.757336353,2.80071884,2.838090297,2.867929863,2.911005748,2.969185724,3.030904725,3.087048009,3.121627112,3.123711958,3.087580168,3.022860941,2.946972192,2.866846022,2.775848954,2.675144743,2.566456571,2.460315893,2.350327326,2.221629372,2.070857751,1.909821478,1.753175796,1.615283298,1.500885768,1.416265671,1.358407806,1.30984253,1.275065543,1.275914635,1.317846191,1.389900523,1.471122982,1.551382583,1.636192663,1.722093224,1.805018696,1.883313834,1.951415209,2.002727839,2.033592452,2.045387243,2.051354584,2.044952503,2.00737383,
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2723648552,2434776646,2001468868,2703014867,2909351793,3136258897,3039834559,3370843066,3852115817,4257218772,4863487493,5077222367,6761786387,8715105930,13209713643,15557934268,17728347375,20971901273,26364491313,33243422158,42345277342,44348672668,45207088716,48801369800,53698278906,57937868670,63696301893,66742267773,59089067187,55631489802,62045099643,45715367087,48003298223,49946455211,42542571306,41764052458,46941496780,48177862502,48187747529,48639108361,54786074940,54743249369,56758113501,67866141224,85324767230,1.03198E+11,1.17031E+11,1.34979E+11,1.70998E+11,1.37215E+11,1.61205E+11,2.00015E+11,2.09063E+11,2.09755E+11,2.13809E+11,1.65978E+11,1.60033E+11,1.6739E+11,1.73758E+11,
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,190,230,240,250,230,250,280,310,330,320,440,530,710,910,1060,1100,1320,1640,1990,2200,2260,2190,2270,2400,2590,2810,2750,2550,2370,1980,1900,1730,1620,1550,1520,1510,1540,1530,1590,1670,1730,1930,2250,2710,3100,3600,4220,4290,4480,4600,5170,5510,5490,4850,4370,3920,,
Algeria,DZA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025005944,,,,,,,,,,0.025005944,,,,,,,,,,0.025005944,,,,,,,,,
Algeria,DZA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717974357,,,,,,,,,,0.742975054,,,,,,,,,,0.757500587,,,,,,,,,
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.882499539,8.060856331,8.202315903,8.344585233,8.483910757,8.616077671,8.721200729,8.755952719,8.787760868,8.820015074,8.856746136,8.898155962,8.943077943,8.988235069,9.032000384,9.072041071,9.109259788,9.052150885,8.846969766,8.641409195,8.435491931,8.229717658,8.026254661,7.827659864,7.636805994,7.455296574,7.283692609,7.146902931,7.08250184,7.025394932,6.976501957,6.935309772,6.90212557,6.877592113,6.863661699,6.860799606,6.86886893,6.886078896,6.910853511,6.901211446,6.895692272,6.89328342,6.893393458,6.893445256,6.890727909,6.882808436,6.869435696,6.850589511,6.82612294,6.795664479,6.759852802,6.718968844,6.67378435,6.625506697,6.575546145,6.525192229,6.474838701,6.425282751,6.378503922,
Algeria,DZA,Urban population,SP.URB.TOTL,3373754,3604616,3859410,4129216,4417036,4724530,5011380,5177791,5351889,5531038,5713669,5899078,6088563,6283459,6485933,6697888,6919237,7196331,7565661,7956090,8369497,8805955,9265778,9746745,10246073,10759943,11287827,11821049,12346640,12878973,13416507,13958197,14502589,15044498,15579364,16103497,16615709,17115300,17606301,18103945,18600197,19094843,19591211,20095408,20616005,21159469,21729732,22327433,22955890,23612219,24299173,25016303,25763106,26536378,27332602,28146511,28977628,29821745,30670086,
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,5.526154358,6.618917537,6.829907571,6.757323639,6.738132447,6.729920219,5.894324117,3.266719117,3.307106526,3.292591866,3.248587288,3.193469328,3.161602577,3.150853174,3.171505286,3.215657493,3.251325061,3.926580937,5.004840669,5.031795365,5.065611397,5.083441005,5.089963098,5.060555497,4.996112711,4.89357471,4.78946311,4.61568675,4.350220536,4.221202019,4.088983303,3.958111976,3.826025095,3.668515775,3.493487508,3.308923533,3.131211981,2.962422713,2.828404902,2.787302099,2.704230174,2.624612654,2.56627487,2.541028395,2.557638463,2.601979628,2.659394886,2.713464078,2.775844667,2.818978382,2.867798457,2.908541548,2.941573617,2.957307784,2.95636558,2.93432016,2.910068025,2.871374141,2.804995677,
Algeria,DZA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03922294,,,,,,,,,,
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,17.77777778,,,,,22.22222222,,,,,26.66666667,,,,,31.11111111,,,,,39.43111111,,,,,,,,,,50.72,,,,,,,,,,69.42222222,,69.42222222,,,,,
Algeria,DZA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.809265378,1.927330174,2.001892699,2.027634103,2.193833026,2.07150977,2.137119446,2.381253857,2.384773388,2.519240596,2.629632772,2.769182614,,,,,
Algeria,DZA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,5.8,,,,,,,,,,,,,,,,0.5,,,,,,,,
Algeria,DZA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.495060028,7.495060028,
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,242.5,242.9,243.4,244.5,245.7,246.4,247.1,247.1,246.3,243.9,240.4,235.4,229.2,221.8,213.1,203.8,194.2,184,173.3,161.9,149,134.2,118,101.9,87,74.4,65,58.5,54.2,51.4,49.5,48.2,47.1,46,44.8,43.6,42.5,41.6,40.8,40.2,39.7,38.9,37.8,36.5,35,33.5,32.1,30.7,29.4,28.3,27.4,26.7,26.1,25.7,25.3,24.9,24.5,24,23.5,
Algeria,DZA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,9.2,,,11.3,,,,,5.4,,11.1,,,3.7,,,,,,,3,,,,,,,
Algeria,DZA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,0,0,0.02,0,0,0,0,0,,
Algeria,DZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,346.2,814,803.8,530.2,606.3,403.9,631.4,705.2,614.9,637.5,587.8,671.7,493.7,497.9,845.2,690.5,410.9,586.1,561.5,760.4,646.2,593.3,579.5,547.4,912.5,837.2,759.9,574.1,760.4,687.7,1114.6,943.3,741.7,749.4,829.5,1337.8,779.8,846.3,1069.9,883.3,1106.9,1058.6,1470.3,1344.1,1500.8,1503.7,1253.5,1034,1653.9,1474.3,1643.3,1677.6,1813.1,1369.2,1400.2,1020.4,990.7,,
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,98.74197388,98.88470459,99.07608032,98.76466047,99.58097076,99.87705231,99.94306946,99.9923172,100,,
Algeria,DZA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.173,,,,,0.116,,,,,0.123,,,,,,,,,0.38,,,,,0.427,,,,0.429,,0.942,,,0.821,,0.846,,,1,,,,1.1054,,,1.0199,,1.1912,,,1.207,,,,,,1.83,,,
Algeria,DZA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,1.9218,,,1.947,,,,,,2.24,,,
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.647377527,0.011817485,0.613595249,0.585190822,2.710126878,0.764883036,1.054807851,0.85091306,0.512629547,0.077285924,0.823395335,0.029780507,-0.118497329,0.000855798,0.001494776,0.000686577,0.008346683,0.005561001,0.022031597,0.021735256,0.000539792,0.025459024,0.062495706,2.00E-06,2.35E-06,2.39E-06,0.575184045,0.539666948,1.258826219,0.599517569,0.511261302,2.033320188,1.876313243,0.939909045,1.033521718,1.120171949,1.573088258,1.24963138,1.543067237,2.001919844,1.426983152,1.285519813,0.717679965,0.80660228,0.702593209,-0.324013751,1.023704278,0.717464228,0.866905291,
Algeria,DZA,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000000,,,,,,,,,,,562000000,400000000,2320000000,,,350000000,,,30300000,,,,,,,
Algeria,DZA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000,,161000000,,108000000,,,,,,,,,,
Algeria,DZA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000000,,230000000,874000000,468000000,,,,,,,,,,
Algeria,DZA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
Algeria,DZA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157
Algeria,DZA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,41.58806992,43.55274963,45.92298889,51.5357399,57.69171143,60.85815048,63.47655869,63.32093048,62.82873917,66.71124268,68.12204742,70.56375885,74.8833313,88.41491699,72.63892365,74.59693146,75.62870789,78.52591705,77.42842865,76.60082245,79.85958099,79.6357193,78.89399719,80.38665009,83.55747986,83.79032135,,82.82456207,80.16639,86.29779,88.0823,89.71992,91.3253,93.07539,83.62891,94.39851,112.97665,91.88226,95.617,97.6363,101.5529,106.0317,108.3916,105.5467,105.59,105.6367,105.144,
Algeria,DZA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.599099994,0.623640001,0.640470028,0.647710025,0.658050001,0.667249978,0.680890024,0.691020012,0.707639992,0.719709992,0.729340017,0.73834002,,0.756640017,0.767359972,0.78275001,0.789659977,0.797330022,0.808520019,0.817080021,0.829490006,0.842630029,0.85443002,0.870299995,0.883539975,0.895179987,0.918340027,,0.948920012,0.96421,0.97402,0.98011,0.99055,0.99585,0.99926,1.00128,1.00128,0.9862,0.97905,0.99363,0.9949,,,,,,,,
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.557120304,0.535024402,0.487888633,0.455573722,0.462362729,0.525614967,0.65338888,0.635888321,0.66316112,0.801895031,1.042174396,1.255270521,1.854611772,2.438780572,1.975758103,1.928697622,2.292599217,2.382530667,3.454246225,2.446460725,3.460646099,2.342523351,1.920016191,2.493859764,3.267070323,3.24482431,3.301704728,3.538318126,3.434399506,3.188334948,2.988109843,2.994245635,2.964986363,2.974812411,3.062919622,3.313688067,3.317745825,2.936511706,3.543876554,3.005719449,2.830379965,2.677772173,2.822388898,2.838319656,2.707388281,3.236168271,3.004365149,3.202067336,3.173224552,3.435787368,3.312560602,3.30557127,3.477108092,3.525557358,3.735520147,,,,,
Algeria,DZA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290107328,0.301562712,0.30031185,0.314684302,0.333788251,0.354604292,0.34708728,0.308809928,0.359959496,0.300050636,0.27592623,0.25678711,0.259591263,0.246649911,0.228564737,0.261595386,0.242337014,0.253696531,0.249569099,0.270583638,0.25640024,0.253375648,0.262839655,0.264487471,0.275526153,,,,,
Algeria,DZA,CO2 emissions (kt),EN.ATM.CO2E.KT,6160.56,6065.218,5669.182,5427.16,5650.847,6596.933,8430.433,8441.434,9061.157,11276.025,15075.037,18668.697,28349.577,38312.816,31906.567,32031.245,39170.894,41891.808,62529.684,45621.147,66519.38,46438.888,39269.903,52625.117,71103.13,72786.283,76277.267,84120.98,83948.631,80046.943,76970.33,79049.519,80138.618,82210.473,86416.522,95294.329,97098.493,87340.606,106999.393,92045.367,87861.32,84219.989,89907.506,91575.991,88510.379,107278.085,101069.854,109404.945,110208.018,121399.702,119177.5,121187.016,129987.816,134465.223,145400.217,,,,,
Algeria,DZA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8798,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,12857.3,14377.5,19904.8,24846.1,21588.9,19911.9,24080.3,25792.7,27812.3,27825.7,26045.5,23623.7,23034.4,25512,27222.8,31516.3,31152.2,31458,31566.2,33252.3,32299.4,33404.8,37487.3,37397,36376.5,39603,40620.6,41836.6,42815.6,45719.1,45052.6,42262.7,42247.1,45121.9,44789.9,46737.3,47475.3,46547.4,47436.8,47045.8,47575.5,48051.255,48527.01,,,,,,,
Algeria,DZA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,2363.4245,2715.6713,2773.6568,2600.9806,2351.3779,2770.2344,2907.3319,3120.367,2826.0189,3090.731,3423.795,3127.621,3603.998,3735.376,3938.612,4002.472,4097.146,4340.155,4090.016,4087.629,4256.176,4153.876,4297.902,4413.439,4104.958,3636.579,3515.989,3729.393,4165.036,4472.432,4602.787,4705.614,4681.868,4740.613,4844.308,4876.858,4472.525,5561.245,5639.117,6144.2,6256.885,6319.45385,6382.0227,,,,,,,
Algeria,DZA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1752.506738,1217.659887,-258.4950371,-1946.571807,-550.2199072,347.4806055,-834.8969629,-1207.008398,-999.1979492,433.1587402,640.0044922,2383.502832,3489.081543,4000.519922,3228.186523,1840.308789,2847.660156,3510.170703,3893.229004,3964.568359,3674.972945,3810.877293,2521.616574,2929.248242,3022.119941,3156.640039,3198.191211,3201.319434,4030.789688,3784.731633,2795.990664,2121.310039,80.84517969,-1030.962273,103.585375,-1324.730289,-1266.51257,1391.559297,-1012.011094,-4685.542188,-967.3613743,-2110.639108,-8205.257102,,,,,,,
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,232.9480072,263.0235922,306.9647816,321.1613704,332.4141617,368.762284,401.0884664,479.6771299,589.8926496,582.9499682,614.5124612,775.8659871,812.6825697,780.9847877,791.0374437,867.5986713,832.5512137,854.8527915,825.2599459,861.2607564,888.8753117,888.7352846,872.3076809,823.5765268,843.0420841,802.0995062,808.7593042,824.5337606,867.7984088,869.6098396,860.0413958,908.2973158,953.0582807,952.2679487,977.9540849,1031.919174,1078.183633,1073.205629,1153.664071,1114.217028,1140.642714,1229.547425,1247.495053,1327.535544,,,,,
Algeria,DZA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.61742706,89.52226447,90.01651438,92.27524164,89.7510227,90.21559512,83.91195415,85.05087911,83.74974488,86.62933079,84.77595519,82.47435943,83.54130356,82.82074207,80.39292873,79.05283504,83.23629094,85.42339004,84.40592764,90.85621087,86.24310538,87.43150993,92.9432773,93.58713483,97.91695595,,,,,
American Samoa,ASM,"Population, total",SP.POP.TOTL,20123,20602,21253,22034,22854,23672,24462,25248,25989,26703,27363,27984,28567,29100,29596,30052,30456,30838,31269,31845,32646,33701,34968,36412,37946,39519,41119,42740,44343,45894,47347,48685,49896,51020,52095,53161,54211,55221,56171,57053,57821,58494,59080,59504,59681,59562,59107,58365,57492,56683,56079,55759,55667,55713,55791,55812,55741,55620,55465,
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,1.49701146,2.352471898,3.110990342,3.608865304,3.653944181,3.516675837,3.282797797,3.16260516,2.892642691,2.710254707,2.441581722,2.244118241,2.06192872,1.84859687,1.690104289,1.528999744,1.335380457,1.246467667,1.387949568,1.82531924,2.484195291,3.180517378,3.690584705,4.046503308,4.12657058,4.061747247,3.968873287,3.866494811,3.681961101,3.437952867,3.116907008,2.786751478,2.456986479,2.227687349,2.085126215,2.025606994,1.955879508,1.845947584,1.705729376,1.558005089,1.337137112,1.157215338,0.996827279,0.715107952,0.29701746,-0.199592495,-0.766842612,-1.263296561,-1.507058742,-1.417146554,-1.071293125,-0.572257861,-0.165132053,0.082600112,0.139905318,0.037633397,-0.12729377,-0.217311352,-0.279065762,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,641000000,642000000,661000000,652000000,602000000,636000000,
American Samoa,ASM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555491658,,,,,,,,,,3.555491658,,,,,,,,,,3.555491658,,,,,,,,,
American Samoa,ASM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48097589,,,,,,,,,,3.355892976,,,,,,,,,,3.271014103,,,,,,,,,
American Samoa,ASM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,Urban population,SP.URB.TOTL,13324,13729,14254,14871,15522,16176,16818,17462,18082,18687,19259,19808,20335,20829,21299,21744,22153,22549,22982,23524,24266,25290,26486,27829,29258,30731,32241,33782,35323,36836,38326,39866,41308,42680,44012,45336,46645,47916,49131,50281,51222,51762,52223,52540,52637,52474,52014,51303,50477,49709,49122,48790,48664,48664,48699,48689,48605,48484,48339,
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,2.154536383,2.994346358,3.752718516,4.237543863,4.284536473,4.127028985,3.892107913,3.757734998,3.488987693,3.291112662,3.0150389,2.810741256,2.625764286,2.400270708,2.231387682,2.067773415,1.863507009,1.771779157,1.902058177,2.330987576,3.105501703,4.133286705,4.620723082,4.946235094,5.007439811,4.911887655,4.796701742,4.668918173,4.460619358,4.194131802,3.965288919,3.939531325,3.553235551,3.267424062,3.073189757,2.963909486,2.846432155,2.688373746,2.504072227,2.313707201,1.854185511,1.048716207,0.886672155,0.605177338,0.184451025,-0.310148568,-0.880489572,-1.376368312,-1.623144301,-1.533178376,-1.187900361,-0.678162579,-0.258583681,0,0.071895898,-0.020536411,-0.172672561,-0.249255966,-0.299515835,
